Age,DistanceFromHome,Education,EmployeeCount,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
52,1,4,1,1,5,97380,0.0,0,18,8,2,5.0,2,4,1,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
26,2,2,1,1,1,28350,3.0,0,11,8,1,5.0,2,2,2,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
29,10,2,1,1,3,169590,4.0,0,14,8,3,11.0,5,8,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
26,15,2,1,1,2,26130,6.0,0,19,8,1,6.0,2,4,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34,14,4,1,1,2,61460,2.0,0,12,8,0,10.0,3,4,1,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
54,18,4,1,0,2,49630,9.0,0,15,8,1,9.0,2,5,1,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
27,13,2,1,0,4,195370,0.0,0,12,8,0,5.0,5,4,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
37,2,4,1,1,2,61720,0.0,0,11,8,0,6.0,1,5,4,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
38,2,4,1,0,2,23680,6.0,0,11,8,1,17.0,3,15,4,12,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34,2,3,1,1,1,103120,1.0,0,12,8,0,6.0,2,6,1,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
35,5,4,1,1,3,16750,1.0,0,16,8,0,3.0,6,3,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
30,20,3,1,1,1,25230,3.0,0,13,8,1,7.0,2,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
40,10,4,1,1,2,65670,1.0,0,13,8,1,8.0,3,8,3,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
34,10,3,1,1,3,47390,5.0,0,24,8,2,6.0,2,3,1,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
42,9,4,1,1,1,92080,1.0,0,15,8,1,24.0,2,24,14,9,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
23,2,3,1,0,4,45590,1.0,0,18,8,1,1.0,2,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
24,1,5,1,0,1,81890,1.0,0,14,8,1,1.0,3,1,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
52,29,3,1,1,2,29420,8.0,0,11,8,1,9.0,1,5,1,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
50,8,4,1,1,2,49410,5.0,0,11,8,1,30.0,3,4,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,2,4,1,0,4,106500,1.0,0,13,8,2,1.0,2,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
33,3,4,1,1,4,59020,0.0,0,12,8,1,14.0,2,13,3,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
33,23,5,1,1,1,86390,5.0,0,16,8,2,6.0,3,3,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
47,6,4,1,1,2,63470,1.0,0,14,8,0,26.0,2,26,3,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
36,6,3,1,0,2,42000,0.0,0,22,8,0,10.0,3,9,0,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,10,3,1,1,1,34520,1.0,0,11,8,0,10.0,3,10,0,7,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
58,24,3,1,0,2,43170,7.0,0,17,8,0,40.0,2,31,13,8,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
35,10,4,1,0,1,26320,3.0,0,13,8,3,7.0,3,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42,15,1,1,1,2,46680,9.0,0,18,8,2,8.0,2,4,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28,19,4,1,0,2,32040,6.0,0,16,8,1,5.0,4,2,2,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
36,2,3,1,1,2,27200,4.0,0,14,8,1,8.0,3,5,0,4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
32,3,1,1,1,2,171810,1.0,0,14,8,0,14.0,2,14,6,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
40,9,3,1,1,3,22380,6.0,0,14,8,0,10.0,3,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
30,7,3,1,1,2,14830,5.0,0,13,8,0,12.0,3,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
45,10,4,1,1,1,56050,1.0,0,12,8,2,1.0,2,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
42,20,2,1,1,2,72950,1.0,0,15,8,0,10.0,3,9,7,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
38,4,3,1,1,2,23060,2.0,0,19,8,1,13.0,5,4,1,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
34,7,4,1,1,3,23480,1.0,0,14,8,1,6.0,3,5,1,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
49,7,2,1,0,2,89980,1.0,0,14,8,2,9.0,2,9,7,7,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
55,16,3,1,1,4,43190,4.0,0,11,8,0,12.0,3,9,7,3,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
43,25,2,1,1,2,61320,6.0,0,13,8,0,22.0,3,4,1,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
27,2,4,1,1,2,33460,1.0,0,21,8,1,9.0,2,9,0,8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
35,1,3,1,1,1,108550,3.0,0,13,8,1,17.0,2,8,1,6,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
28,1,2,1,0,1,22310,1.0,0,12,8,0,8.0,3,8,7,5,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
34,2,5,1,1,4,23230,0.0,0,17,8,0,4.0,2,3,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26,22,4,1,0,1,20240,1.0,0,23,8,0,8.0,2,8,1,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
27,1,3,1,0,1,27130,1.0,0,11,8,0,0.0,2,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
51,16,3,1,1,3,94390,2.0,0,15,8,3,29.0,0,20,4,17,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
44,24,5,1,0,1,25660,9.0,0,11,8,1,10.0,3,5,2,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
25,17,3,1,1,1,199260,7.0,0,11,8,3,6.0,5,4,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
33,8,4,1,1,3,24510,1.0,0,13,8,1,9.0,3,9,0,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
35,6,4,1,0,2,94190,1.0,0,24,8,1,6.0,5,6,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36,10,4,1,1,3,86860,1.0,0,13,8,0,18.0,2,18,4,11,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
32,3,4,1,0,4,30380,2.0,0,20,8,0,8.0,3,5,0,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,4,5,1,1,5,30580,9.0,0,14,8,1,10.0,2,5,0,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
53,6,3,1,1,4,23250,7.0,0,18,8,1,35.0,1,5,0,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
45,1,5,1,1,2,20880,4.0,0,15,8,3,18.0,2,5,0,2,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
32,10,3,1,0,1,30720,5.0,0,12,8,0,9.0,4,5,1,3,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
52,1,1,1,1,2,50060,3.0,0,16,8,1,31.0,2,9,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
37,24,2,1,0,4,42570,4.0,0,15,8,0,9.0,2,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
28,21,4,1,0,1,25000,1.0,0,16,8,2,6.0,3,5,0,4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
22,2,2,1,1,1,11020,6.0,0,19,8,0,4.0,3,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
44,22,3,1,0,1,104530,2.0,0,11,8,1,10.0,2,3,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
42,13,4,1,0,2,22880,5.0,0,16,8,1,8.0,4,2,2,2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
36,14,3,1,1,2,39290,0.0,0,24,8,0,6.0,6,5,0,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
25,11,3,1,0,1,23110,1.0,0,11,8,1,5.0,2,5,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,9,2,1,0,1,31400,1.0,0,13,8,1,17.0,2,17,5,15,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
35,8,2,1,0,1,36900,1.0,0,13,8,1,10.0,2,10,7,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
32,21,3,1,1,1,44500,0.0,0,13,8,0,4.0,3,3,0,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
25,5,3,1,0,4,27560,1.0,0,12,8,2,5.0,2,5,0,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
49,9,3,1,0,2,190330,2.0,0,18,8,1,7.0,5,4,0,2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
24,2,5,1,1,2,187220,0.0,0,22,8,1,6.0,3,5,3,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
32,12,5,1,1,1,95470,1.0,0,13,8,1,10.0,3,10,5,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
38,22,2,1,1,1,137340,0.0,0,13,8,0,3.0,3,2,1,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
42,18,1,1,0,2,199990,2.0,0,23,8,1,17.0,6,5,1,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
31,16,3,1,0,3,22790,3.0,0,12,8,1,8.0,3,6,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,3,3,1,1,3,59160,6.0,0,12,8,0,5.0,2,3,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
53,9,3,1,1,1,20890,5.0,0,16,8,0,28.0,2,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
35,1,3,1,1,3,167920,3.0,0,12,8,1,16.0,3,13,4,8,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
37,13,4,1,0,3,35640,5.0,0,11,8,0,10.0,1,5,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
53,1,1,1,1,1,44250,6.0,0,22,8,1,33.0,2,12,3,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43,1,3,1,1,1,52650,4.0,0,11,8,1,12.0,4,5,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,15,4,1,0,3,65530,0.0,0,15,8,0,8.0,2,7,7,7,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
37,1,5,1,0,2,62610,1.0,0,12,8,0,10.0,1,10,0,9,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,17,3,1,0,1,42980,1.0,0,20,8,1,31.0,6,31,14,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
39,1,3,1,0,3,68040,8.0,0,14,8,1,13.0,3,5,0,4,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
33,7,3,1,1,2,38150,3.0,0,11,8,1,7.0,3,4,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
32,9,1,1,0,1,27410,1.0,0,15,8,1,1.0,5,1,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29,5,4,1,0,4,66730,6.0,0,12,8,1,8.0,2,4,0,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
44,26,2,1,1,2,76390,1.0,0,14,8,0,8.0,6,8,7,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
28,24,5,1,0,1,23280,1.0,0,11,8,2,4.0,3,4,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
58,9,2,1,1,1,21530,9.0,0,11,8,0,3.0,3,1,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
43,7,4,1,1,2,48760,4.0,0,16,8,2,4.0,4,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
20,11,3,1,1,2,93960,1.0,0,12,8,0,2.0,6,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
21,1,3,1,1,2,104000,1.0,0,13,8,1,1.0,2,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
36,26,4,1,1,1,84740,0.0,0,14,8,0,17.0,3,16,4,11,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,2,3,1,1,2,99810,1.0,0,21,8,1,3.0,3,3,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
22,15,4,1,0,1,124900,0.0,0,13,8,0,4.0,3,3,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
41,23,3,1,0,2,26570,4.0,0,11,8,0,10.0,3,7,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
28,10,3,1,0,3,135910,5.0,0,20,8,1,6.0,2,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
39,10,4,1,0,4,66960,7.0,0,11,8,0,8.0,3,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
27,1,3,1,1,1,20580,1.0,0,14,8,1,1.0,5,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34,12,2,1,1,2,88650,1.0,0,11,8,1,1.0,0,1,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
42,11,1,1,1,2,59400,7.0,0,16,8,0,10.0,2,5,0,3,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
33,2,3,1,0,1,59140,3.0,0,16,8,1,6.0,4,3,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
58,2,4,1,1,1,26220,2.0,0,23,8,0,24.0,3,6,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
31,1,3,1,0,1,121850,3.0,0,14,8,0,13.0,2,7,5,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
35,2,1,1,1,3,106090,1.0,0,22,8,0,10.0,3,10,0,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
49,25,2,1,0,2,43450,4.0,0,15,8,0,29.0,3,26,1,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
48,1,4,1,1,1,21770,4.0,0,18,8,0,13.0,4,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
31,1,2,1,0,2,27930,1.0,0,16,8,0,9.0,4,9,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
36,2,4,1,1,1,79180,2.0,0,12,8,2,8.0,3,6,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
38,6,3,1,1,2,87890,1.0,0,11,8,3,15.0,4,15,5,11,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
32,18,3,1,1,1,23890,6.0,0,12,8,1,5.0,4,3,0,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
25,1,2,1,1,1,32120,1.0,0,15,8,1,1.0,3,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
40,1,4,1,1,2,192320,2.0,0,14,8,1,11.0,3,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
26,11,3,1,1,2,22670,1.0,0,19,8,3,7.0,2,7,0,7,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
41,1,4,1,1,1,195170,2.0,0,13,8,0,20.0,5,18,2,17,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,9,3,1,0,2,24360,4.0,0,13,8,0,16.0,3,11,3,9,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
19,15,3,1,1,2,160640,1.0,0,15,8,1,1.0,3,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
20,29,3,1,0,3,27070,1.0,0,11,8,0,1.0,2,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
31,1,4,1,1,4,190680,0.0,0,12,8,0,10.0,1,9,8,5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
40,1,3,1,1,1,39310,8.0,0,19,8,0,3.0,2,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
32,24,3,1,1,4,37300,1.0,0,25,8,1,8.0,4,8,6,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
36,10,3,1,1,3,22320,1.0,0,12,8,1,16.0,2,16,3,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
33,1,4,1,0,4,44650,0.0,0,13,8,0,6.0,3,5,1,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
37,10,4,1,0,3,30720,5.0,0,14,8,0,17.0,3,14,11,7,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
45,8,1,1,1,2,33190,1.0,0,12,8,1,9.0,3,9,0,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,29,1,1,1,1,192020,1.0,0,12,8,0,3.0,5,3,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
35,1,3,1,1,3,136750,1.0,0,15,8,3,5.0,5,5,1,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
52,5,4,1,1,1,29110,2.0,0,17,8,2,26.0,3,9,7,8,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
58,9,2,1,0,4,59570,4.0,0,14,8,1,7.0,2,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
53,9,3,1,1,1,39200,6.0,0,16,8,1,22.0,3,17,15,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
30,3,4,1,1,1,64340,5.0,0,14,8,1,10.0,3,8,7,7,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
38,4,3,1,1,2,100480,1.0,0,23,8,1,6.0,2,5,1,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
35,1,2,1,0,2,109380,6.0,0,14,8,2,12.0,2,10,0,8,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
39,1,1,1,1,2,23400,0.0,0,11,8,1,9.0,2,8,0,7,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
40,2,4,1,1,1,65450,4.0,0,15,8,0,22.0,2,1,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
47,7,4,1,1,3,69310,1.0,0,11,8,0,20.0,3,19,2,7,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,28,1,1,1,2,48980,4.0,0,13,8,1,12.0,3,7,0,7,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
31,28,4,1,1,2,25930,0.0,0,21,8,0,4.0,2,3,1,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,15,3,1,1,4,194360,1.0,0,19,8,2,10.0,4,10,6,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
29,3,5,1,1,1,27230,6.0,0,11,8,1,3.0,2,0,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
33,2,2,1,1,2,34790,3.0,0,12,8,0,5.0,3,3,0,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
45,26,1,1,0,3,27940,3.0,0,19,8,1,8.0,2,5,0,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
50,10,1,1,0,1,52490,9.0,0,21,8,2,32.0,2,5,1,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
33,1,3,1,1,2,21760,1.0,0,14,8,1,6.0,2,6,1,2,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
41,11,3,1,1,1,168720,2.0,0,15,8,1,21.0,2,18,0,11,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
27,20,4,1,1,2,34850,9.0,0,17,8,2,4.0,2,2,2,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
45,2,3,1,0,1,66440,1.0,0,12,8,0,9.0,3,9,0,8,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
47,18,4,1,0,2,55820,1.0,0,16,8,0,9.0,3,9,0,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30,2,3,1,1,2,40000,4.0,0,12,8,0,7.0,5,5,0,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,1,3,1,0,2,134960,3.0,0,18,8,1,22.0,3,12,1,5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
38,13,3,1,1,1,32100,0.0,0,17,8,2,3.0,5,2,0,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
46,28,3,1,0,3,190450,6.0,0,11,8,3,13.0,2,8,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
24,28,3,1,0,1,118490,1.0,0,16,8,1,5.0,3,4,3,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
35,24,3,1,1,3,20700,1.0,0,13,8,3,5.0,1,4,0,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
